Unnamed: 0,Code,ISIN,CUSIP,Sector,Industry,GicSector,GicGroup,GicIndustry,GicSubIndustry
0,AMRS,US03236M2008,03236M101,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,AMRX,US03168L1052,03168L105,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,AMS,US0295951059,029595105,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,AMSC,US0301112076,030111108,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
0,AMSF,US03071H1005,03071H100,Financial Services,Insurance-Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,AMSWA,US0296831094,029683109,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,AMT,US03027X1000,029912201,Real Estate,REIT-Specialty,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,AMTB,US0235761014,023576101,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,AMTD,US00180G1067,,Financial Services,Asset Management,,,,
0,AMTX,US00770K2024,00101P102,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,AMWD,US0305061097,030506109,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Industrials,Capital Goods,Building Products,Building Products
0,AMZN,US0231351067,023135106,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,AN,US05329W1027,05329W102,Consumer Cyclical,Auto & Truck Dealerships,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail
0,AN,US05329W1027,05329W102,Consumer Cyclical,Auto & Truck Dealerships,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail
0,ANAB,US0327241065,032724106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ANDE,US0341641035,034164103,Consumer Defensive,Food Distribution,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors
0,ANDE,US0341641035,034164103,Consumer Defensive,Food Distribution,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors
0,ANET,US0404131064,040413106,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,ANF,US0028962076,002896207,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
0,ANF,US0028962076,002896207,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
0,ANGI,US00183L1026,00183L102,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services
0,ANGO,US03475V1017,03475V101,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,ANIK,US0352551081,035255108,Healthcare,Medical Devices,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care Supplies
0,ANIK,US0352551081,035255108,Healthcare,Medical Devices,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care Supplies
0,ANIP,US00182C1036,00182C103,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,ANIX,US03528H1095,03528H109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ANNX,US03589W1027,,Healthcare,Biotechnology,,,,
0,ANSS,US03662Q1058,03662Q105,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,ANTE,US00941Q1040,009411109,Communication Services,Telecom Services,Communication Services,Media & Entertainment,Media,Biotechnology
0,ANY,CA84841L3083,84841L100,Technology,Software-Application,Information Technology,Software & Services,Software,Systems Software
0,AON,IE00BLP1HW54,037389103,Financial Services,Insurance Brokers,Financials,Insurance,Insurance,Insurance Brokers
0,AORT,US2289031005,,Healthcare,Medical Devices,,,,
0,AOS,US8318652091,831865100,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Building Products,Building Products
0,APA,US0374111054,037411105,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,APAM,US04316A1088,04316A108,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,APCX,US03834B3096,,Technology,Software-Infrastructure,,,,
0,APD,US0091581068,009158106,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Industrial Gases
0,APEI,US02913V1035,02913V103,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
0,APEN,US03767D1081,03767D108,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,APH,US0320951017,032094203,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components
0,API,US00851L1035,00754E107,Technology,Software-Application,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,APLE,US03784Y2000,03784Y200,Real Estate,REIT-Hotel & Motel,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
0,APLS,US03753U1060,03753U106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,APM,KYG6096M1069,G6096M106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,APN,US03752A1016,,Financial Services,Shell Companies,,,,
0,APOG,US0375981091,037598109,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products
0,APP,US03831W1080,,Technology,Software-Application,,,,
0,APPF,US03783C1009,03783C100,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,APPN,US03782L1017,03782L101,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,APPN,US03782L1017,03782L101,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,APPS,US25400W1027,25400W102,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,APRN,US09523Q2003,09523Q101,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,APT,US0207721095,020772109,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products
0,APT,US0207721095,020772109,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products
0,APTO,CA03835T2002,03835T101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,APTV,JE00B783TY65,G27823106,Consumer Cyclical,Auto Parts,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment
0,APTX,US03836N1037,03836N103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,APYX,US03837C1062,03837C106,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,AQB,US03842K2006,03842K200,Consumer Defensive,Farm Products,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,AQMS,US03837J1016,03837J101,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,AQN,CA0158571053,015857105,Utilities,Utilities-Renewable,Utilities,Utilities,Multi-Utilities,Multi-Utilities
0,AQST,US03843E1047,03843E104,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,AQUA,US30057T1051,30057T105,Industrials,Pollution & Treatment Controls,Industrials,Capital Goods,Machinery,Industrial Machinery
0,AR,US03674X1063,03674X106,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,ARAV,US03890D1081,03890D108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ARAY,US0043971052,004397105,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,ARC,US00191G1031,00191G103,Industrials,Specialty Business Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Office Services & Supplies
0,ARCB,US03937C1053,03937C105,Industrials,Trucking,Industrials,Transportation,Road & Rail,Trucking
0,ARCC,US04010L1035,04010L103,Financial,Capital Markets,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,ARCE,KYG045531061,G04553106,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
0,ARCH,US03940R1077,039380407,Energy,Thermal Coal,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
0,ARCO,US0618306262,061830626,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,ARCO,US0618306262,061830626,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,ARCT,US03969T1097,03969T109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ARDS,US0403341045,040334104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ARDX,US0396971071,039697107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ARE,US0152711091,015271109,Real Estate,REIT-Office,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
0,AREB,US02919L2088,,Consumer Cyclical,Footwear & Accessories,,,,
0,ARES,US03990B1017,03990B101,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,ARGO,BMG0464B1072,693674103,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,ARI,US03762U1051,03762U105,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,ARKO,US0412421085,,Consumer Cyclical,Specialty Retail,,,,
0,ARKR,US0407121013,040712101,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,ARL,US0291741090,029174109,Real Estate,Real Estate-Development,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
0,ARLO,US04206A1016,04206A101,Industrials,Security & Protection Services,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,ARLP,US01877R1086,01877R108,Energy,Thermal Coal,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
0,ARMK,US03852U1060,03852U106,Industrials,Specialty Business Services,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,ARMP,US04216R1023,03211P103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,
0,ARNC,US03966V1070,013817101,Industrials,Metal Fabrication,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,AROW,US0427441029,042744102,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,ARR,US0423155078,042315507,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,ARTL,US04301G2012,040448201,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,
0,ARTNA,US0431132085,043113109,Utilities,Utilities-Regulated Water,Utilities,Utilities,Water Utilities,Water Utilities
0,ARTW,US0431681032,043168103,Industrials,Farm & Heavy Construction Machinery,Industrials,Capital Goods,Machinery,Agricultural & Farm Machinery
0,ARVN,US04335A1051,04335A105,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,ARW,US0427351004,042735100,Technology,Electronics & Computer Distribution,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors
0,ARWR,US04280A1007,042797100,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ASA,BMG3156P1032,G3156P103,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,ASAI,US81689T1043,,Consumer Defensive,Grocery Stores,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail
0,ASB,US0454871056,045487105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,ASC,MHY0207T1001,Y0207T100,Industrials,Marine Shipping,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
0,ASGN,US00191U1025,00191U102,Technology,Information Technology Services,Industrials,Commercial & Professional Services,Professional Services,Human Resource & Employment Services
0,ASH,US0441861046,044186104,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,ASIX,US00773T1016,00773T101,Basic Materials,Chemicals,Materials,Materials,Chemicals,Commodity Chemicals
0,ASLN,US04522R1014,04522R101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ASM,CA0539061030,053906103,Basic Materials,Other Precious Metals & Mining,Materials,Materials,Metals & Mining,Precious Metals & Minerals
0,ASMB,US0453961080,045396108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Pharmaceuticals
0,ASML,USN070592100,N07059111,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
0,ASND,US04351P1012,04351P101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,ASO,US00402L1070,00950G104,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores
0,ASPN,US04523Y1055,04523Y105,Industrials,Building Products & Equipment,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,ASR,US40051E2028,40051E202,Industrials,Airports & Air Services,Industrials,Transportation,Transportation Infrastructure,Airport Services
0,ASRV,US03074A1025,03074A102,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,ASTC,US0464842006,046484101,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
