,EOD-Code,EOD-Exchange,EOD-Name,EOD-Type,EOD-Country,EOD-Currency,EOD-ISIN,EOD-previousClose,EOD-previousCloseDate
1,NULGF,US,Nulegacy Gold Corporation,Common Stock,USA,USD,CA67053L1085,0.031,2022-07-20
0,NUM,LSE,Numis Corp,Common Stock,UK,GBX,GB00B05M6465,265.0,2022-07-20
0,NS,US,NuStar Energy LP,Common Stock,USA,USD,US67058H1023,14.8,2022-07-20
0,NTNX,US,Nutanix Inc,Common Stock,USA,USD,US67059N1081,15.53,2022-07-20
1,0NU,F,Nutanix Inc,Common Stock,Germany,EUR,US67059N1081,14.926,2022-07-20
0,NPHC,US,Nutra Pharma Corp,Common Stock,USA,USD,US67060U2087,0.0013,2022-07-20
0,NLBS,US,Nutralife Biosciences Inc,Common Stock,USA,USD,US67098B1070,0.09,2022-07-20
0,NNRX,US,Nutranomics Inc,Common Stock,USA,USD,US67060H1086,0.0003,2022-07-20
0,SPPI,US,Spectrum Pharmaceuticals Inc,Common Stock,USA,USD,US84763A1088,0.857,2022-07-20
0,NTR,US,Nutrien Ltd,Common Stock,USA,USD,CA67077M1086,79.91,2022-07-20
1,NTR,TO,Nutrien Ltd,Common Stock,Canada,CAD,CA67077M1086,102.89,2022-07-20
2,0NHS,LSE,Nutrien Ltd,Common Stock,UK,USD,CA67077M1086,77.82,2022-07-20
0,EAT,US,Brinker International Inc,Common Stock,USA,USD,US1096411004,25.6,2022-07-20
0,EAT,WAR,AmRest Holdings SE,Common Stock,Poland,PLN,ES0105375002,18.2,2022-07-20
1,EAT,MC,AmRest Holdings SE,Common Stock,Spain,EUR,ES0105375002,3.87,2022-07-20
0,AZT,V,Aztec Minerals Corp,Common Stock,Canada,CAD,CA0548271000,0.24,2022-07-19
0,AZT,OL,Arcticzymes Technologies ASA,Common Stock,Norway,NOK,NO0010014632,78.3,2022-07-20
1,B4V,F,Arcticzymes Technologies ASA,Common Stock,Germany,EUR,NO0010014632,7.565,2022-07-20
2,0DRV,LSE,Arcticzymes Technologies ASA,Common Stock,UK,NOK,NO0010014632,77.65,2022-07-20
0,AZT,SG,NutryFarm International Limited,Common Stock,Singapore,SGD,BMG6700D1048,0.085,2022-07-19
0,NUVA,US,NuVasive Inc,Common Stock,USA,USD,US6707041058,51.0,2022-07-20
0,NUVA,XETRA,Noratis AG,Common Stock,Germany,EUR,DE000A2E4MK4,15.7,2022-07-20
0,JMF,LSE,JPMorgan Mid Cap Investment Trust,Common Stock,UK,GBX,GB0002357613,899.0,2022-07-20
0,NMZ,US,Nuveen Municipal High IOF,FUND,USA,USD,US6706821039,11.8,2022-07-20
0,BXMX,US,Nuveen S&P 500 Buy-Write Income Fund,FUND,USA,USD,US6706ER1015,13.18,2022-07-20
0,NUVR,US,New Ulm Telecom Inc,Common Stock,USA,USD,US67075V1008,19.19,2022-07-20
0,NVA,TO,NuVista Energy Ltd.,Common Stock,Canada,CAD,CA67072Q1046,10.16,2022-07-20
0,NVA,AU,Nova Minerals Ltd,Common Stock,Australia,AUD,AU000000NVA2,0.71,2022-07-20
0,NVA,WAR,PA Nova S.A.,Common Stock,Poland,PLN,PLPANVA00013,13.0,2022-07-20
0,NED,JSE,Nedbank Group Ltd,Common Stock,South Africa,ZAC,ZAE000004875,20964.0,2022-07-20
0,NUVG,US,Nuvus Gro Corp,Common Stock,USA,USD,US67075W1080,0.2999,2022-07-20
0,NVX,V,NV Gold Corp,Common Stock,Canada,CAD,CA67090W2085,0.08,2022-07-20
0,NVX,AU,Novonix Ltd,Common Stock,Australia,AUD,AU000000NVX4,2.23,2022-07-20
1,NVNXF,US,Novonix Ltd,Common Stock,USA,USD,AU000000NVX4,1.57,2022-07-20
0,NVX,US,Novonix Ltd ADR,Common Stock,USA,USD,US67010L1008,6.535,2022-07-20
0,2222,TSE,Kotobuki Spirits Co Ltd,Common Stock,Japan,JPY,JP3299600001,6580.0,2022-07-20
0,2222,HK,NVC Lighting Holding Ltd,Common Stock,Hong Kong,HKD,KYG6700A1004,0.138,2022-07-20
0,NVEC,US,NVE Corporation,Common Stock,USA,USD,US6294452064,48.73,2022-07-20
0,NVT,V,Nortec Minerals Corp,Common Stock,Canada,CAD,CA65655Q2027,0.01,2022-07-19
0,NVT,US,nVent Electric PLC,Common Stock,USA,USD,IE00BDVJJQ56,32.44,2022-07-20
0,NVT,LSE,Northern Venture Trust,Common Stock,UK,GBX,GB0006450703,63.75,2022-07-19
0,NVT,WAR,NOVITA SA,Common Stock,Poland,PLN,PLNVITA00018,122.0,2022-07-20
0,NVDA,US,NVIDIA Corporation,Common Stock,USA,USD,US67066G1040,178.07,2022-07-20
1,NVD,F,NVIDIA Corporation,Common Stock,Germany,EUR,US67066G1040,173.94,2022-07-20
0,NVO,US,Novo Nordisk A/S,Common Stock,USA,USD,US6701002056,113.59,2022-07-20
0,NVO,TO,Novo Resources Corp,Common Stock,Canada,CAD,CA67010B1022,0.44,2022-07-20
1,NSRPF,US,Novo Resources Corp,Common Stock,USA,USD,CA67010B1022,0.3499,2022-07-20
0,NVR,US,NVR Inc,Common Stock,USA,USD,US62944T1051,4442.2002,2022-07-20
0,NWF,LSE,N.W.F Group,Common Stock,UK,GBX,GB0006523608,220.0,2022-07-20
0,NWF,AU,Newfield Resources Ltd,Common Stock,Australia,AUD,AU000000NWF9,0.39,2022-07-20
0,WEF,TO,Western Forest Products Inc,Common Stock,Canada,CAD,CA9582112038,1.51,2022-07-20
1,WFSTF,US,Western Forest Products Inc,Common Stock,USA,USD,CA9582112038,1.17,2022-07-20
0,NXPI,US,NXP Semiconductors NV,Common Stock,USA,USD,NL0009538784,176.48,2022-07-20
0,NXTDIGITAL,NSE,NXTDIGITAL LIMITED,Common Stock,India,INR,INE353A01023,396.05,2022-07-20
1,NXTDIGITAL,BSE,Nxtdigital Ltd,Common Stock,India,INR,INE353A01023,395.55,2022-07-20
0,NYMX,US,Nymox Pharmaceutical Corp,Common Stock,USA,USD,BSP733981026,0.3049,2022-07-20
0,M7U,XETRA,Nynomic AG,Common Stock,Germany,EUR,DE000A0MSN11,30.0,2022-07-20
1,M7U,F,Nynomic AG,Common Stock,Germany,EUR,DE000A0MSN11,30.2,2022-07-20
0,NYXO,US,Nyxio Tech Corp,Common Stock,USA,USD,US67086D3052,0.0001,2022-07-20
0,1595,TSE,NZAM J-REIT,ETF,Japan,JPY,JP3047700004,2000.5,2022-07-20
0,NZC,TO,Norzinc Ltd,Common Stock,Canada,CAD,CA66976U1049,0.03,2022-07-20
1,NORZF,US,Norzinc Ltd,Common Stock,USA,USD,CA66976U1049,0.02,2022-07-20
0,ORLY,US,O’Reilly Automotive Inc,Common Stock,USA,USD,US67103H1077,689.96,2022-07-20
1,ORL,F,O’Reilly Automotive Inc,Common Stock,Germany,EUR,US67103H1077,3.817,2022-07-20
0,3113,TSE,Oak Capital Corp,Common Stock,Japan,JPY,JP3795400005,79.0,2022-07-20
0,BKOR,US,Oak Ridge Financial Services Inc,Common Stock,USA,USD,US6717681091,18.6,2022-07-20
0,OVLY,US,Oak Valley Bancorp,Common Stock,USA,USD,US6718071052,17.45,2022-07-20
0,OAR,AU,OAR Resources Ltd,Common Stock,Australia,AUD,AU000000OAR8,0.006,2022-07-20
0,OAK,AU,Oakridge International Ltd,Common Stock,Australia,AUD,AU0000146961,0.099,2022-07-20
0,OCSL,US,Oaktree Specialty Lending Corp,Common Stock,USA,USD,US67401P1084,6.81,2022-07-20
0,6877,TSE,Obara Group Inc,Common Stock,Japan,JPY,JP3197650009,3065.0,2022-07-20
0,6877,HK,CLSA Premium Ltd,Common Stock,Hong Kong,HKD,KYG2R50B1046,0.101,2022-07-20
0,1802,TSE,Obayashi Corp.,Common Stock,Japan,JPY,JP3190000004,977.0,2022-07-20
0,1802,HK,Wenye Group Holdings Ltd,Common Stock,Hong Kong,HKD,KYG9494A1040,0.72,2022-07-19
0,OBEROIRLTY,NSE,Oberoi Realty Limited,Common Stock,India,INR,INE093I01010,897.6,2022-07-20
1,OBEROIRLTY,BSE,OBEROI REALTY LTD.,Common Stock,India,INR,INE093I01010,897.15,2022-07-20
0,4684,TSE,Obic Co Ltd,Common Stock,Japan,JPY,JP3173400007,20730.0,2022-07-20
0,OBE,US,Obsidian Energy Ltd,Common Stock,USA,USD,CA6744822033,7.85,2022-07-20
1,OBE,TO,Obsidian Energy Ltd,Common Stock,Canada,CAD,CA6744822033,10.08,2022-07-20
0,OERL,SW,OC Oerlikon Corp AG,Common Stock,Switzerland,CHF,CH0000816824,7.065,2022-07-20
1,0QO3,LSE,OC Oerlikon Corp AG,Common Stock,UK,GBP,CH0000816824,7.025,2022-07-20
0,OCDO,LSE,Ocado Group PLC,Common Stock,UK,GBX,GB00B3MBS747,774.8,2022-07-20
1,OCDGF,US,Ocado Group PLC,Common Stock,USA,USD,GB00B3MBS747,9.485,2022-07-20
0,OXY,US,Occidental Petroleum Corporation,Common Stock,USA,USD,US6745991058,63.55,2022-07-20
0,8476,HK,Ocean One Holding Ltd,Common Stock,Hong Kong,HKD,KYG669791082,0.78,2022-07-20
0,OPTT,US,Ocean Power Technologies Inc,Common Stock,USA,USD,US6748705067,0.76,2022-07-20
0,1B6,SG,Ocean Sky International Limited,Common Stock,Singapore,SGD,SG1DD2000002,0.035,2022-07-19
0,CPWR,US,Ocean Thermal Energy Corp,Common Stock,USA,USD,US6751011098,0.011,2022-07-20
0,OGC,TO,OceanaGold Corporation,Common Stock,Canada,CAD,CA6752221037,2.32,2022-07-20
1,OCANF,US,OceanaGold Corporation,Common Stock,USA,USD,CA6752221037,1.81,2022-07-20
0,OII,US,Oceaneering International Inc,Common Stock,USA,USD,US6752321025,10.24,2022-07-20
0,OCFC,US,OceanFirst Financial Corp,Common Stock,USA,USD,US6752341080,19.99,2022-07-20
0,OCA,AU,Oceania Healthcare Ltd,Common Stock,Australia,AUD,NZOCAE0002S0,0.835,2022-07-20
0,FEO,V,Oceanic Iron Ore Corp,Common Stock,Canada,CAD,CA67524Q1321,0.085,2022-07-20
0,0579,HK,Beijing Jingneng Clean Energy Co Ltd,Common Stock,Hong Kong,HKD,CNE100001336,1.76,2022-07-20
0,579,SG,Oceanus Group Limited,Common Stock,Singapore,SGD,SG1M80907371,0.017,2022-07-20
0,000046,SHE,Oceanwide Holdings Co Ltd,Common Stock,China,CNY,CNE000000123,1.37,2022-07-20
0,OFED,US,Oconee Federal Financial Corp,Common Stock,USA,USD,US6756071055,22.35,2022-07-20
0,IOSP,US,Innospec Inc,Common Stock,USA,USD,US45768S1050,98.32,2022-07-20
0,OXX,AU,Octanex NL,Common Stock,Australia,AUD,AU000000OXX8,0.019,2022-07-20
0,OAP3,LSE,Octopus Apollo VCT PLC,Common Stock,UK,GBX,GB00B17B3479,46.6,2022-07-20
0,OCUL,US,Ocular Therapeutix Inc,Common Stock,USA,USD,US67576A1007,4.61,2022-07-20
0,OVT,V,Oculus VisionTech Inc,Common Stock,Canada,CAD,US67575Y1091,0.37,2022-07-20
0,OMC,US,Omnicom Group Inc,Common Stock,USA,USD,US6819191064,70.06,2022-07-20
0,OCN,US,Ocwen Financial Corporation,Common Stock,USA,USD,US6757466064,32.75,2022-07-20
0,OCN,LSE,Ocean Wilsons Holdings Ltd,Common Stock,UK,GBX,BMG6699D1074,920.0,2022-07-20
0,9007,TSE,Odakyu Electric Railway Co. Ltd.,Common Stock,Japan,JPY,JP3196000008,1824.0,2022-07-20
0,6889,HK,Dynam Japan Holdings Co Ltd,Common Stock,Hong Kong,HKD,JP3491910000,7.22,2022-07-20
0,3839,TSE,ODK Solutions Co Ltd,Common Stock,Japan,JPY,JP3172440004,589.0,2022-07-20
0,3839,HK,Chia Tai Enterprises International Ltd,Common Stock,Hong Kong,HKD,BMG2151A1036,1.0,2022-07-20
0,ODL,OL,Odfjell Drilling Ltd,Common Stock,Norway,NOK,BMG671801022,21.3,2022-07-20
0,ODL,WAR,Odlewnie Polskie SA,Common Stock,Poland,PLN,PLODLPL00013,6.28,2022-07-20
0,OIT,LSE,Odyssean Investment Trust PLC,Common Stock,UK,GBX,GB00BFFK7H57,164.0,2022-07-20
0,ODY,AU,Odyssey Energy Ltd,Common Stock,Australia,AUD,AU000000ODY8,0.035,2022-07-20
0,OMEX,US,Odyssey Marine Exploration Inc,Common Stock,USA,USD,US6761182012,3.095,2022-07-20
0,2533,TSE,Oenon Holdings Inc,Common Stock,Japan,JPY,JP3307400006,308.0,2022-07-20
0,ODP,US,ODP Corp,Common Stock,USA,USD,US88337F1057,36.04,2022-07-20
1,ODP1,XETRA,ODP Corp,Common Stock,Germany,EUR,US88337F1057,35.6,2022-07-20
0,OPI,US,Office Properties Income Trust,Common Stock,USA,USD,US67623C1099,20.55,2022-07-20
0,OMX,AU,Orange Minerals NL,Common Stock,Australia,AUD,AU0000184293,0.084,2022-07-20
0,600583,SHG,Offshore Oil Engineering Co Ltd,Common Stock,China,CNY,CNE0000019T2,4.16,2022-07-20
0,OFG,US,OFG Bancorp,Common Stock,USA,USD,PR67103X1020,26.99,2022-07-20
0,OFS,US,OFS Capital Corp,Common Stock,USA,USD,US67103B1008,10.37,2022-07-20
0,OCCI,US,OFS Credit Company Inc,Common Stock,USA,USD,US67111Q1076,9.66,2022-07-20
0,8361,TSE,Ogaki Kyoritsu Bank Ltd,Common Stock,Japan,JPY,JP3176000002,1738.0,2022-07-20
0,OGE,US,OGE Energy Corporation,Common Stock,USA,USD,US6708371033,38.31,2022-07-20
0,6408,TSE,Ogura Clutch Co Ltd,Common Stock,Japan,JPY,JP3195200005,2300.0,2022-07-20
0,5218,TSE,Ohara Inc,Common Stock,Japan,JPY,JP3197630001,1225.0,2022-07-20
0,OVBC,US,Ohio Valley Banc Corp,Common Stock,USA,USD,US6777191064,29.31,2022-07-20
0,9936,TSE,Ohsho Food Service Corp,Common Stock,Japan,JPY,JP3174300008,6960.0,2022-07-20
0,9936,HK,Ximei Resources Holding Ltd,Common Stock,Hong Kong,HKD,KYG9831K1040,4.54,2022-07-20
0,1319,TSE,Nomura Nikkei 300 Listed,ETF,Japan,JPY,JP3013190008,351.0,2022-07-20
0,1319,HK,OI Wah Pawnshop Credit Hld Ltd,Common Stock,Hong Kong,HKD,KYG6730A1040,0.27,2022-07-20
0,OILCOUNTUB,NSE,Oil Country Tubular Limited,Common Stock,India,INR,INE591A01010,8.4,2022-07-20
1,OILCOUNTUB,BSE,OIL COUNTRY TUBULAR LTD.,Common Stock,India,INR,INE591A01010,8.5,2022-07-20
0,OSH,US,Oak Street Health Inc,Common Stock,USA,USD,US67181A1079,25.26,2022-07-20
0,OIS,US,Oil States International Inc,Common Stock,USA,USD,US6780261052,4.97,2022-07-20
0,6282,TSE,Oiles Corp,Common Stock,Japan,JPY,JP3174200000,1623.0,2022-07-20
0,OEX,LSE,Oilex Ltd,Common Stock,UK,GBX,AU000000OEX8,0.16,2022-07-20
1,OEX,AU,Oilex Ltd,Common Stock,Australia,AUD,AU000000OEX8,0.003,2022-07-20
0,OEX,WAR,OEX S.A.,Common Stock,Poland,PLN,PLTELL000023,29.8,2022-07-20
0,ORE,TO,Orezone Gold Corp,Common Stock,Canada,CAD,CA68616T1093,1.41,2022-07-20
1,ORZCF,US,Orezone Gold Corp,Common Stock,USA,USD,CA68616T1093,1.08,2022-07-20
0,8392,TSE,Oita Bank Ltd,Common Stock,Japan,JPY,JP3175200009,1930.0,2022-07-20
0,8392,HK,Satu Holdings Ltd,Common Stock,Hong Kong,HKD,KYG7823H1056,0.119,2022-07-20
0,3861,TSE,Oji Holdings Corp.,Common Stock,Japan,JPY,JP3174410005,565.0,2022-07-20
0,5959,TSE,Okabe Co Ltd,Common Stock,Japan,JPY,JP3192000002,621.0,2022-07-20
0,6294,TSE,Okada Aiyon Corp,Common Stock,Japan,JPY,JP3191400005,1486.0,2022-07-20
0,5122,TSE,Okamoto Industries Inc,Common Stock,Japan,JPY,JP3192800005,3920.0,2022-07-20
0,7994,TSE,Okamura Corp,Common Stock,Japan,JPY,JP3192400004,1300.0,2022-07-20
0,8609,TSE,Okasan Securities Group Inc,Common Stock,Japan,JPY,JP3190800007,350.0,2022-07-20
0,8609,HK,Eggriculture Foods Ltd,Common Stock,Hong Kong,HKD,KYG2946A1031,0.295,2022-07-20
0,3892,TSE,Okayama Paper Industries Co Ltd,Common Stock,Japan,JPY,JP3193900002,841.0,2022-07-20
0,OET,OL,Okeanis Eco Tankers Corp,Common Stock,Norway,NOK,MHY641771016,121.0,2022-07-20
0,6703,TSE,Oki Electric Industry Co. Ltd.,Common Stock,Japan,JPY,JP3194000000,764.0,2022-07-20
0,9436,TSE,Okinawa Cellular Telephone Co,Common Stock,Japan,JPY,JP3194650002,5230.0,2022-07-20
0,9511,TSE,Okinawa Electric Power Co Inc,Common Stock,Japan,JPY,JP3194700005,1322.0,2022-07-20
0,OKU,AU,Oklo Resources Ltd,Common Stock,Australia,AUD,AU000000OKU1,0.14,2022-07-20
0,6103,TSE,Okuma Corp.,Common Stock,Japan,JPY,JP3172100004,5230.0,2022-07-20
0,OKTA,US,Okta Inc,Common Stock,USA,USD,US6792951054,103.03,2022-07-20
1,0OK,F,Okta Inc,Common Stock,Germany,EUR,US6792951054,92.83,2022-07-20
0,6103,TSE,Okuma Corp.,Common Stock,Japan,JPY,JP3172100004,5230.0,2022-07-20
0,1655,TSE,iShares S&P 500 ETF,ETF,Japan,JPY,JP3048530004,393.7,2022-07-20
0,1655,HK,Okura Holdings Ltd,Common Stock,Hong Kong,HKD,HK0000337995,0.42,2022-07-20
0,OKYO,LSE,OKYO Pharma Ltd,Common Stock,UK,GBX,GG00BD3FV870,2.75,2022-07-20
0,OKYO,US,OKYO Pharma Ltd ADR,Common Stock,USA,USD,US6793451088,2.08,2022-07-20
0,5ML,SG,Old Chang Kee Ltd,Common Stock,Singapore,SGD,SG1W49939232,0.66,2022-07-19
0,ODFL,US,Old Dominion Freight Line Inc,Common Stock,USA,USD,US6795801009,276.62,2022-07-20
0,OMU,JSE,Old Mutual Ltd,Common Stock,South Africa,ZAC,ZAE000255360,1126.0,2022-07-20
1,OMU,LSE,Old Mutual Ltd,Common Stock,UK,GBX,ZAE000255360,55.2,2022-07-20
0,OML,V,Omni-Lite Industries Canada Inc.,Common Stock,Canada,CAD,CA6819761066,0.76,2022-07-19
0,OML,AU,oOh!Media Ltd,Common Stock,Australia,AUD,AU000000OML6,1.235,2022-07-20
0,OML,WAR,One More Level SA,Common Stock,Poland,PLN,PLLSRMD00018,1.3,2022-07-19
0,ONB,US,Old National Bancorp,Common Stock,USA,USD,US6800331075,15.86,2022-07-20
0,OPOF,US,Old Point Financial Corporation,Common Stock,USA,USD,US6801941070,23.56,2022-07-20
0,OSBC,US,Old Second Bancorp Inc,Common Stock,USA,USD,US6802771005,14.55,2022-07-20
0,OLECTRA,NSE,Olectra Greentech Limited,Common Stock,India,INR,INE260D01016,613.65,2022-07-20
1,OLECTRA,BSE,Olectra Greentech Ltd,Common Stock,India,INR,INE260D01016,614.0,2022-07-20
0,OLN,US,Olin Corporation,Common Stock,USA,USD,US6806652052,48.75,2022-07-20
0,OLI,AU,Oliver's Real Food Limited,Common Stock,Australia,AUD,AU000000OLI4,0.059,2022-07-20
0,OLY,TO,Olympia Financial Group Inc,Common Stock,Canada,CAD,CA6814721065,61.1,2022-07-20
0,AOU,AU,Auroch Minerals NL,Common Stock,Australia,AUD,AU000000AOU2,0.069,2022-07-20
0,8289,TSE,Olympic Group Corp,Common Stock,Japan,JPY,JP3201400003,600.0,2022-07-20
0,ZEUS,US,Olympic Steel Inc,Common Stock,USA,USD,US68162K1060,27.19,2022-07-20
0,7733,TSE,Olympus Corp.,Common Stock,Japan,JPY,JP3201200007,2865.0,2022-07-20
0,OMG,V,Omai Gold Mines Corp,Common Stock,Canada,CAD,CA6820431048,0.065,2022-07-20
0,5298,KLSE,OM Holdings Ltd,Common Stock,Malaysia,MYR,BMG6748X1048,1.9,2022-07-20
1,OMH,AU,OM Holdings Ltd,Common Stock,Australia,AUD,BMG6748X1048,0.62,2022-07-20
0,OMAGQ,US,Omagine Inc,Common Stock,USA,USD,US6816592074,0.0061,2022-07-20
0,OMAXAUTO,NSE,Omax Autos Limited,Common Stock,India,INR,INE090B01011,50.6,2022-07-20
1,OMAXAUTO,BSE,OMAX AUTOS LTD.,Common Stock,India,INR,INE090B01011,50.8,2022-07-20
0,OMAXE,NSE,Omaxe Limited,Common Stock,India,INR,INE800H01010,105.2,2022-07-20
1,532880,BSE,Omaxe Limited,Common Stock,India,INR,INE800H01010,104.9,2022-07-20
